c14,峰回路转,"峰回路转第3天用软件条件挂单,挂涨停板的收盘价-- 20211223--继峰股份**603997.SH"
c14,峰回路转,"峰回路转第3天用软件条件挂单,挂涨停板的收盘价-- 20211223--杭锅股份**002534.SZ"
c14,峰回路转,"峰回路转第3天用软件条件挂单,挂涨停板的收盘价-- 20211223--永安行**603776.SH"
c15,反客为主Plus,1060周不满足-----反客为主Plus 强庄主力仅用一天的强势洗盘 ----20211223--精华制药--强势股票**002349.SZ
c23,早晨之星2,阴线实体=2.0--早晨之星2  成功了20211222--志邦家居**603801.SH
f1,SCS1,-----SCS1 成功了20211223--国际医学**000516.SZ
f1,SCS1,-----SCS1 成功了20211223--中锐股份--强势股票**002374.SZ
f1,SCS1,-----SCS1 成功了20211223--峨眉山A**000888.SZ
f1,SCS1,-----SCS1 成功了20211223--桂林旅游--强势股票**000978.SZ
f1,SCS1,-----SCS1 成功了20211223--民丰特纸--强势股票**600235.SH
f1,SCS1,-----SCS1 成功了20211223--三晖电气**002857.SZ
f10,有惊无险1,阴线大小=7.92-----有惊无险1 ----603871.SH ----20211220--嘉友国际--强势股票**603871.SH
f10,有惊无险1,阴线大小=4.16-----有惊无险1 ----002864.SZ ----20211220--盘龙药业--强势股票**002864.SZ
f11,有惊无险2,阴线大小=3.79-----有惊无险2-1-----20211222--顺灏股份**002565.SZ
f11,有惊无险2,阴线大小=5.92-----有惊无险2-1-----20211222--精华制药--强势股票**002349.SZ
f21,有钱君,-----有钱君-120-250 均线交易法 成功了 ----20210917--code_name is null-603259.SH--小树股票池--有钱君股票池**603259.SH
f22,隔山打牛,明显放量= 2.41倍--中阳线实体= 3.29-----隔山打牛 放量中阳线 捕捉涨停  ----600755.SH ----20211220--厦门国贸**600755.SH
f22,隔山打牛,明显放量= 2.02倍--中阳线实体= 7.88-----隔山打牛 放量中阳线 捕捉涨停  ----002540.SZ ----20211220--亚太科技**002540.SZ
f22,隔山打牛,明显放量= 6.33倍--中阳线实体= 9.93-----隔山打牛 放量中阳线 捕捉涨停  ----002360.SZ ----20211220--同德化工**002360.SZ
f22,隔山打牛,明显放量= 4.13倍--中阳线实体= 6.81-----隔山打牛 放量中阳线 捕捉涨停  ----002345.SZ ----20211220--潮宏基**002345.SZ
f22,隔山打牛,明显放量= 2.01倍--中阳线实体= 7.84-----隔山打牛 放量中阳线 捕捉涨停  ----603801.SH ----20211220--志邦家居**603801.SH
f22,隔山打牛,明显放量= 2.48倍--中阳线实体= 7.2-----隔山打牛 放量中阳线 捕捉涨停  ----002213.SZ ----20211220--大为股份--强势股票**002213.SZ
f22,隔山打牛,明显放量= 2.61倍--中阳线实体= 3.82-----隔山打牛 放量中阳线 捕捉涨停  ----603889.SH ----20211220--新澳股份**603889.SH
f22,隔山打牛,明显放量= 3.23倍--中阳线实体= 5.74-----隔山打牛 放量中阳线 捕捉涨停  ----000978.SZ ----20211220--桂林旅游--强势股票**000978.SZ
f22,隔山打牛,明显放量= 3.52倍--中阳线实体= 4.71-----隔山打牛 放量中阳线 捕捉涨停  ----000859.SZ ----20211220--国风塑业--强势股票--小树股票池**000859.SZ
f22,隔山打牛,明显放量= 2.13倍--中阳线实体= 7.16-----隔山打牛 放量中阳线 捕捉涨停  ----002790.SZ ----20211220--瑞尔特**002790.SZ
f22,隔山打牛,明显放量= 3.32倍--中阳线实体= 5.79-----隔山打牛 放量中阳线 捕捉涨停  ----600749.SH ----20211220--西藏旅游**600749.SH
f22,隔山打牛,明显放量= 2.69倍--中阳线实体= 6.06-----隔山打牛 放量中阳线 捕捉涨停  ----601567.SH ----20211220--三星医疗--强势股票**601567.SH
f22,隔山打牛,明显放量= 2.29倍--中阳线实体= 3.62-----隔山打牛 放量中阳线 捕捉涨停  ----600054.SH ----20211220--黄山旅游**600054.SH
f8,蜻蜓点水,"-----缺口理论, 蜻蜓点水 成功了 ----20211213--黑猫股份--强势股票**002068.SZ"
f9,凌波微步,"-----缺口理论, 凌波微步  成功了 ----20211215--中煤能源--强势股票**601898.SH"
f9,凌波微步,"-----缺口理论, 凌波微步  成功了 ----20211215--中国神华**601088.SH"
f9,凌波微步,"-----缺口理论, 凌波微步  成功了 ----20211215--兖州煤业--强势股票**600188.SH"
f9,凌波微步,"-----缺口理论, 凌波微步  成功了 ----20211215--云鼎科技--强势股票**000409.SZ"
f9,凌波微步,"-----缺口理论, 凌波微步  成功了 ----20211215--陕西金叶--强势股票**000812.SZ"
f9,凌波微步,"-----缺口理论, 凌波微步  成功了 ----20211215--兰石重装--强势股票**603169.SH"
xxxx,价格中枢看涨做涨,价格中枢-实体一半=0.09--上影线是下的几倍=0.61--阳线实体=7.67--实体是影线的几倍=2.19--价格中枢看涨做涨--2021-12-19--吉电股份--强势股票**000875.SZ
xxxx,价格中枢看涨做涨,价格中枢-实体一半=0.01--上影线是下的几倍=0.71--阳线实体=3.41--实体是影线的几倍=4.31--价格中枢看涨做涨--2021-12-19--三维化学--强势股票**002469.SZ
xxxx,价格中枢看涨做涨,价格中枢-实体一半=0.01--上影线是下的几倍=0.67--阳线实体=4.04--实体是影线的几倍=2.95--价格中枢看涨做涨--2021-12-19--哈空调--强势股票**600202.SH
xxxx,价格中枢看涨做涨,价格中枢-实体一半=0.02--上影线是下的几倍=0.75--阳线实体=6.81--实体是影线的几倍=5.83--价格中枢看涨做涨--2021-12-19--羚锐制药--强势股票**600285.SH
xxxx,价格中枢看涨阴线1,--实体是影线的8.0倍----上下影线1.0倍----阴线实体大小4.12--阳线实体大小2.0--价格中枢看涨阴线1--2021-12-19--焦作万方**000612.SZ
xxxx,价格中枢看涨阴线1,--实体是影线的8.4倍----上下影线0.61倍----阴线实体大小6.51--阳线实体大小10.0--价格中枢看涨阴线1--2021-12-19--中鼎股份**000887.SZ
xxxx,价格中枢看涨阴线1,--实体是影线的2.1倍----上下影线0.84倍----阴线实体大小3.07--阳线实体大小6.3--价格中枢看涨阴线1--2021-12-19--顺络电子**002138.SZ
xxxx,价格中枢看涨阴线2,上影线=0.1646--下影线最好为0=0.0--实体大小=7.9--价格中枢看涨阴线2--2021-12-19--楚江新材**002171.SZ
xxxx,价格中枢看涨阴线2,上影线=0.4307--下影线最好为0=0.07--实体大小=3.52--价格中枢看涨阴线2--2021-12-19--金安国纪**002636.SZ
xxxx,价格中枢看涨阴线2,上影线=0.9471--下影线最好为0=0.08--实体大小=5.84--价格中枢看涨阴线2--2021-12-19--古越龙山**600059.SH
xxxx,价格中枢看涨阴线2,上影线=0.9554--下影线最好为0=0.0--实体大小=6.28--价格中枢看涨阴线2--2021-12-19--凯众股份**603037.SH
xxxx,价格中枢看涨阴线4,上影线最好为0=0.0--实体下影线倍数=7.98004987531--阴线实体=5.27--阳线实体=4.53--价格中枢看涨阴线4--2021-12-19--江南化工**002226.SZ
xxxx,价格中枢看涨阴线4,上影线最好为0=0.0--实体下影线倍数=7.02905342081--阴线实体=8.34--阳线实体=3.07--价格中枢看涨阴线4--2021-12-19--江海股份**002484.SZ
xxxx,价格中枢看涨阴线4,上影线最好为0=0.0--实体下影线倍数=6.72884743504--阴线实体=9.27--阳线实体=0.61--价格中枢看涨阴线4--2021-12-19--福日电子**600203.SH
xxxx,价格中枢看涨阴线4,上影线最好为0=0.0--实体下影线倍数=65.3465346535--阴线实体=7.36--阳线实体=10.84--价格中枢看涨阴线4--2021-12-19--紫江企业**600210.SH
xxxx,价格中枢看涨阴线4,上影线最好为0=0.0--实体下影线倍数=2.71380110695--阴线实体=5.81--阳线实体=4.42--价格中枢看涨阴线4--2021-12-19--上海沪工**603131.SH
