modecode,modename,info
a41,短线强庄股2,--短线强庄股2成功了--20220228--浙江震元**000705.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220228--大理药业**603963.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--中核科技**000777.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220228--乾景园林**603778.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--上海九百**600838.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--嘉诚国际**603535.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--思维列控**603508.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--菲林格尔**603226.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--爱婴室**603214.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--索通发展**603612.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--兰石重装**603169.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--河化股份**000953.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220228--万里股份**600847.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--福成股份**600965.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--新五丰**600975.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--金陵饭店**601007.SH
a41,短线强庄股2,--短线强庄股2成功了--20220228--浔兴股份**002098.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220228--三峡旅游--强势股票**002627.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220228--桂林旅游--强势股票**000978.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220228--华铁股份**000976.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220228--红蜻蜓**603116.SH
a5,神4,--------- 神4---------20220221--20220303--康隆达--强势股票**603665.SH
a5,神4,--------- 神4---------20220218--20220303--招商轮船**601872.SH
a5,神4,--------- 神4---------20220221--20220303--山煤国际**600546.SH
a5,神4,--------- 神4---------20220218--20220303--铁龙物流**600125.SH
a5,神4,--------- 神4---------20220221--20220303--东方铁塔**002545.SZ
a5,神4,--------- 神4---------20220218--20220303--神火股份**000933.SZ
a5,神4,--------- 神4---------20220222--20220303--广聚能源**000096.SZ
a5,神4,--------- 神4---------20220218--20220303--中远海能**600026.SH
a51,神4_1,--------- 神4_1---------20220221--20220303--康隆达--强势股票**603665.SH
a51,神4_1,--------- 神4_1---------20220222--20220303--广聚能源**000096.SZ
a51,神4_1,--------- 神4_1---------20220218--20220303--神火股份**000933.SZ
a51,神4_1,--------- 神4_1---------20220218--20220303--中远海能**600026.SH
a51,神4_1,--------- 神4_1---------20220218--20220303--铁龙物流**600125.SH
a51,神4_1,--------- 神4_1---------20220218--20220303--招商轮船**601872.SH
a6,神1,--神 1 成功了--涨停板日期:20220215--20220303--宁波联合**600051.SH
a71,神2,--不是横盘-----神2  成功了---涨停板日期20220128 ----20220303--浙江东日--强势股票**600113.SH
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220207 ----20220303--中曼石油**603619.SH
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220128 ----20220303--浙江东日--强势股票**600113.SH
a72,神2pro,--下跌横盘-----神2pro  成功了---涨停板日期20220218 ----20220303--山西焦煤**000983.SZ
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220207 ----20220303--新疆交建**002941.SZ
a72,神2pro,--下跌横盘-----神2pro  成功了---涨停板日期20220214 ----20220303--宁波精达--强势股票**603088.SH
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220207 ----20220303--石化机械**000852.SZ
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220218 ----20220303--美利云**000815.SZ
a72,神2pro,--下跌横盘-----神2pro  成功了---涨停板日期20220210 ----20220303--冀中能源**000937.SZ
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220207 ----20220303--中国石油**601857.SH
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220207 ----20220303--贝肯能源**002828.SZ
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220128 ----20220303--青海春天**600381.SH
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220207 ----20220303--万里股份**600847.SH
a72,神2pro,--下跌横盘-----神2pro  成功了---涨停板日期20220209 ----20220303--亿利洁能**600277.SH
a73,神3,day3_shiti=0.39--------- 神3-----------涨停板日期:20220301--北方股份**600262.SH
a73,神3,day3_shiti=2.36--------- 神3-----------涨停板日期:20220301--大连重工**002204.SZ
a81,出水芙蓉,阴线实体=0.73-----出水芙蓉 主力底部强势洗盘 ----20220302--普洛药业**000739.SZ
b14,以逸待劳,-----以逸待劳7天数据主力洗盘 短期爆发 筑底后 缓慢上涨----20220223--金鹰股份**600232.SH
b14,以逸待劳,-----以逸待劳6天数据主力洗盘 短期爆发 筑底后 缓慢上涨----20220224--浙江东方**600120.SH
b3,见龙在田5,--见龙在田5--20220301--大庆华科**000985.SZ
b3,见龙在田5,--见龙在田5--20220301--桂东电力**600310.SH
b3,见龙在田5,--见龙在田5--20220301--山西焦煤**000983.SZ
b3,见龙在田5,--见龙在田5--20220301--电投能源**002128.SZ
b7,起爆均线4,144-169满足上涨-----起爆均线4----20220302--钱江生化**600796.SH
b7,起爆均线4,144-169满足上涨-----起爆均线4----20220302--中金岭南**000060.SZ
b7,起爆均线4,144-169满足上涨-----起爆均线4----20220302--宝馨科技**002514.SZ
b7,起爆均线4,144-169满足上涨-----起爆均线4----20220302--赣能股份**000899.SZ
b7,起爆均线4,144-169满足上涨-----起爆均线4----20220302--皖天然气**603689.SH
b83,V型反转,--------- V型反转---------20220228--恒林股份**603661.SH
b83,V型反转,--------- V型反转---------20220303--宁波东力**002164.SZ
b85,隔山打牛,明显放量= 2.64倍--中阳线实体= 2.3-----隔山打牛 放量中阳线 捕捉涨停  ----000973.SZ ----20220228--佛塑科技**000973.SZ
b85,隔山打牛,明显放量= 3.5倍--中阳线实体= 4.44-----隔山打牛 放量中阳线 捕捉涨停  ----002103.SZ ----20220228--广博股份**002103.SZ
b85,隔山打牛,明显放量= 3.94倍--中阳线实体= 10.54-----隔山打牛 放量中阳线 捕捉涨停  ----002637.SZ ----20220228--赞宇科技--强势股票**002637.SZ
b85,隔山打牛,明显放量= 2.38倍--中阳线实体= 2.8-----隔山打牛 放量中阳线 捕捉涨停  ----002094.SZ ----20220228--青岛金王**002094.SZ
b85,隔山打牛,明显放量= 2.65倍--中阳线实体= 4.16-----隔山打牛 放量中阳线 捕捉涨停  ----603993.SH ----20220228--洛阳钼业--有钱君股票池**603993.SH
b85,隔山打牛,明显放量= 2.85倍--中阳线实体= 6.55-----隔山打牛 放量中阳线 捕捉涨停  ----002057.SZ ----20220228--中钢天源**002057.SZ
b85,隔山打牛,明显放量= 1.53倍--中阳线实体= 2.67-----隔山打牛 放量中阳线 捕捉涨停  ----603860.SH ----20220228--中公高科**603860.SH
b85,隔山打牛,明显放量= 1.87倍--中阳线实体= 3.37-----隔山打牛 放量中阳线 捕捉涨停  ----002011.SZ ----20220228--盾安环境**002011.SZ
b85,隔山打牛,明显放量= 1.64倍--中阳线实体= 5.25-----隔山打牛 放量中阳线 捕捉涨停  ----601717.SH ----20220228--郑煤机**601717.SH
b85,隔山打牛,明显放量= 3.17倍--中阳线实体= 1.82-----隔山打牛 放量中阳线 捕捉涨停  ----603665.SH ----20220228--康隆达--强势股票**603665.SH
b85,隔山打牛,明显放量= 2.31倍--中阳线实体= 7.09-----隔山打牛 放量中阳线 捕捉涨停  ----601919.SH ----20220228--中远海控**601919.SH
b85,隔山打牛,明显放量= 1.94倍--中阳线实体= 1.87-----隔山打牛 放量中阳线 捕捉涨停  ----601958.SH ----20220228--金钼股份--小树股票池**601958.SH
b85,隔山打牛,明显放量= 1.98倍--中阳线实体= 2.78-----隔山打牛 放量中阳线 捕捉涨停  ----000544.SZ ----20220228--中原环保**000544.SZ
b85,隔山打牛,明显放量= 3.83倍--中阳线实体= 3.99-----隔山打牛 放量中阳线 捕捉涨停  ----000545.SZ ----20220228--金浦钛业**000545.SZ
b85,隔山打牛,明显放量= 26.66倍--中阳线实体= 6.09-----隔山打牛 放量中阳线 捕捉涨停  ----000815.SZ ----20220228--美利云**000815.SZ
b85,隔山打牛,明显放量= 2.81倍--中阳线实体= 5.15-----隔山打牛 放量中阳线 捕捉涨停  ----603336.SH ----20220228--宏辉果蔬**603336.SH
b85,隔山打牛,明显放量= 2.75倍--中阳线实体= 2.1-----隔山打牛 放量中阳线 捕捉涨停  ----603111.SH ----20220228--康尼机电**603111.SH
b85,隔山打牛,明显放量= 2.76倍--中阳线实体= 5.53-----隔山打牛 放量中阳线 捕捉涨停  ----603330.SH ----20220228--上海天洋**603330.SH
b85,隔山打牛,明显放量= 3.7倍--中阳线实体= 2.37-----隔山打牛 放量中阳线 捕捉涨停  ----600767.SH ----20220228--运盛医疗**600767.SH
b85,隔山打牛,明显放量= 2.18倍--中阳线实体= 3.95-----隔山打牛 放量中阳线 捕捉涨停  ----603818.SH ----20220228--曲美家居**603818.SH
b85,隔山打牛,明显放量= 3.26倍--中阳线实体= 3.93-----隔山打牛 放量中阳线 捕捉涨停  ----600638.SH ----20220228--新黄浦**600638.SH
b85,隔山打牛,明显放量= 1.57倍--中阳线实体= 2.76-----隔山打牛 放量中阳线 捕捉涨停  ----002099.SZ ----20220228--海翔药业**002099.SZ
b85,隔山打牛,明显放量= 1.52倍--中阳线实体= 4.0-----隔山打牛 放量中阳线 捕捉涨停  ----002428.SZ ----20220228--云南锗业--强势股票**002428.SZ
b85,隔山打牛,明显放量= 2.85倍--中阳线实体= 5.79-----隔山打牛 放量中阳线 捕捉涨停  ----000403.SZ ----20220228--派林生物**000403.SZ
b85,隔山打牛,明显放量= 2.15倍--中阳线实体= 6.08-----隔山打牛 放量中阳线 捕捉涨停  ----600267.SH ----20220228--海正药业**600267.SH
b85,隔山打牛,明显放量= 1.73倍--中阳线实体= 9.05-----隔山打牛 放量中阳线 捕捉涨停  ----002779.SZ ----20220228--中坚科技--强势股票**002779.SZ
b85,隔山打牛,明显放量= 1.69倍--中阳线实体= 3.25-----隔山打牛 放量中阳线 捕捉涨停  ----600150.SH ----20220228--中国船舶**600150.SH
b85,隔山打牛,明显放量= 2.35倍--中阳线实体= 5.45-----隔山打牛 放量中阳线 捕捉涨停  ----600610.SH ----20220228--中毅达**600610.SH
b85,隔山打牛,明显放量= 2.39倍--中阳线实体= 8.35-----隔山打牛 放量中阳线 捕捉涨停  ----600039.SH ----20220228--四川路桥**600039.SH
b85,隔山打牛,明显放量= 4.69倍--中阳线实体= 2.93-----隔山打牛 放量中阳线 捕捉涨停  ----002423.SZ ----20220228--中粮资本**002423.SZ
b85,隔山打牛,明显放量= 3.52倍--中阳线实体= 9.8-----隔山打牛 放量中阳线 捕捉涨停  ----002840.SZ ----20220228--华统股份**002840.SZ
b85,隔山打牛,明显放量= 1.93倍--中阳线实体= 1.71-----隔山打牛 放量中阳线 捕捉涨停  ----600419.SH ----20220228--天润乳业**600419.SH
b85,隔山打牛,明显放量= 1.96倍--中阳线实体= 4.21-----隔山打牛 放量中阳线 捕捉涨停  ----600235.SH ----20220228--民丰特纸**600235.SH
b85,隔山打牛,明显放量= 3.76倍--中阳线实体= 2.14-----隔山打牛 放量中阳线 捕捉涨停  ----002485.SZ ----20220228--雪松发展**002485.SZ
b85,隔山打牛,明显放量= 1.68倍--中阳线实体= 2.85-----隔山打牛 放量中阳线 捕捉涨停  ----002780.SZ ----20220228--三夫户外**002780.SZ
b85,隔山打牛,明显放量= 1.63倍--中阳线实体= 2.5-----隔山打牛 放量中阳线 捕捉涨停  ----600513.SH ----20220228--联环药业**600513.SH
b85,隔山打牛,明显放量= 1.52倍--中阳线实体= 3.31-----隔山打牛 放量中阳线 捕捉涨停  ----002488.SZ ----20220228--金固股份**002488.SZ
b85,隔山打牛,明显放量= 1.57倍--中阳线实体= 2.23-----隔山打牛 放量中阳线 捕捉涨停  ----002658.SZ ----20220228--雪迪龙**002658.SZ
b85,隔山打牛,明显放量= 1.6倍--中阳线实体= 4.14-----隔山打牛 放量中阳线 捕捉涨停  ----002140.SZ ----20220228--东华科技**002140.SZ
c111,起爆均线1,169满足上涨-----起爆均线1----20220302--乾景园林**603778.SH
c111,起爆均线1,169满足上涨-----起爆均线1----20220302--申通快递**002468.SZ
c111,起爆均线1,169满足上涨-----起爆均线1----20220302--泰瑞机器**603289.SH
c111,起爆均线1,169不满足上涨-----起爆均线1----20220302--中国医药**600056.SH
c111,起爆均线1,169不满足上涨-----起爆均线1----20220302--渤海轮渡**603167.SH
c111,起爆均线1,169满足上涨-----起爆均线1----20220302--宝馨科技**002514.SZ
c111,起爆均线1,169满足上涨-----起爆均线1----20220302--天山股份**000877.SZ
c111,起爆均线1,169满足上涨-----起爆均线1----20220302--两面针**600249.SH
c111,起爆均线1,169不满足上涨-----起爆均线1----20220302--宁水集团**603700.SH
c111,起爆均线1,169不满足上涨-----起爆均线1----20220302--东方创业**600278.SH
c111,起爆均线1,169不满足上涨-----起爆均线1----20220302--北部湾港--强势股票**000582.SZ
c111,起爆均线1,169不满足上涨-----起爆均线1----20220302--西藏天路**600326.SH
c111,起爆均线1,169不满足上涨-----起爆均线1----20220302--民生控股**000416.SZ
c111,起爆均线1,169不满足上涨-----起爆均线1----20220302--三特索道**002159.SZ
c111,起爆均线1,169不满足上涨-----起爆均线1----20220302--韶钢松山**000717.SZ
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--宁波高发**603788.SH
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--厦门国贸**600755.SH
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--三钢闽光**002110.SZ
c113,起爆均线3,144-169满足上涨-----起爆均线3----20220303--上海能源**600508.SH
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--百傲化学**603360.SH
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--哈投股份**600864.SH
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--江苏租赁**600901.SH
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--广济药业**000952.SZ
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--中国外运**601598.SH
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--永安药业**002365.SZ
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--浙江医药**600216.SH
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220303--国新能源**600617.SH
d3,阴错阳差,--阴错阳差  成功了--20220301--海能达**002583.SZ
d3,阴错阳差,--阴错阳差  成功了--20220301--葵花药业**002737.SZ
d3,阴错阳差,--阴错阳差  成功了--20220301--方盛制药**603998.SH
d3,阴错阳差,--阴错阳差  成功了--20220301--美达股份**000782.SZ
d3,阴错阳差,--阴错阳差  成功了--20220301--康盛股份**002418.SZ
d3,阴错阳差,--阴错阳差  成功了--20220301--天山铝业**002532.SZ
d3,阴错阳差,--阴错阳差  成功了--20220301--地素时尚**603587.SH
d3,阴错阳差,--阴错阳差  成功了--20220301--佛燃能源--小树股票池**002911.SZ
d3,阴错阳差,--阴错阳差  成功了--20220301--陕天然气**002267.SZ
d3,阴错阳差,--阴错阳差  成功了--20220301--粤高速A**000429.SZ
d3,阴错阳差,--阴错阳差  成功了--20220301--常铝股份**002160.SZ
d3,阴错阳差,--阴错阳差  成功了--20220301--鹏欣资源**600490.SH
d3,阴错阳差,--阴错阳差  成功了--20220301--驰宏锌锗**600497.SH
d3,阴错阳差,--阴错阳差  成功了--20220301--联环药业**600513.SH
d3,阴错阳差,--阴错阳差  成功了--20220301--四川金顶**600678.SH
d3,阴错阳差,--阴错阳差  成功了--20220301--中金岭南**000060.SZ
d3,阴错阳差,--阴错阳差  成功了--20220301--茂化实华--强势股票**000637.SZ
f10,有惊无险1,-----有惊无险1 ----002644.SZ ----20220228--佛慈制药--强势股票**002644.SZ
f10,有惊无险1,-----有惊无险1 ----603569.SH ----20220228--长久物流**603569.SH
f10,有惊无险1,-----有惊无险1 ----002040.SZ ----20220228--南京港**002040.SZ
f10,有惊无险1,-----有惊无险1 ----000688.SZ ----20220228--国城矿业**000688.SZ
f11,有惊无险2,-----有惊无险2_3-----20220228--龙宇燃油**603003.SH
f11,有惊无险2,-----有惊无险2_2-----20220301--招商轮船**601872.SH
f11,有惊无险2,-----有惊无险2-1-----20220302--胜利股份**000407.SZ
f11,有惊无险2,-----有惊无险2_3-----20220228--哈空调**600202.SH
f11,有惊无险2,-----有惊无险2_3-----20220228--中远海能**600026.SH
f11,有惊无险2,-----有惊无险2_3-----20220228--东方铁塔**002545.SZ
f11,有惊无险2,-----有惊无险2_2-----20220301--浙江东日--强势股票**600113.SH
f21,有钱君,-----有钱君-120-250 均线交易法 成功了 ----20210917--code_name is null-603259.SH--小树股票池--有钱君股票池**603259.SH
f9,凌波微步,"-----缺口理论, 凌波微步  成功了 ----20220222--北大医药**000788.SZ"
f9,凌波微步,"-----缺口理论, 凌波微步  成功了 ----20220222--埃斯顿**002747.SZ"
f9,凌波微步,"-----缺口理论, 凌波微步  成功了 ----20220222--新安股份**600596.SH"
xxxx,00_测试定时任务,下载数据开始=20220303--平安银行--小树股票池**000001.SZ
xxxx,价格中枢看涨做涨,价格中枢-实体一半=0.01--上影线是下的几倍=1.4--阳线实体=4.83--实体是影线的几倍=7.32--价格中枢看涨做涨--20220218--中通国脉**603559.SH
xxxx,价格中枢看涨做涨,价格中枢-实体一半=0.03--上影线是下的几倍=0.82--阳线实体=6.6--实体是影线的几倍=2.49--价格中枢看涨做涨--20220218--盾安环境**002011.SZ
