xxxx,--价格中枢看涨阴线4--20220424.0上影线最好为0=0.0--实体下影线倍数=3.55--阴线实体=10.22--阳线实体=5.76,其他商业,海印股份**000861.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.06--阴线实体=7.7--阳线实体=0.62,半导体,海洋王**002724.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.84--阴线实体=6.59--阳线实体=0.45,广告包装,新宏泽**002836.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=28.18--阴线实体=9.14--阳线实体=4.73,电器仪表,威星智能**002849.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=24.88--阴线实体=5.62--阳线实体=4.38,服饰,安奈儿**002875.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=3.48--阴线实体=5.07--阳线实体=1.85,电气设备,科力尔**002892.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.58--阴线实体=5.39--阳线实体=6.73,元器件,亚世光电**002952.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.47--阴线实体=3.62--阳线实体=15.02,服饰,红豆股份**600400.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.04--阴线实体=9.31--阳线实体=1.46,机械基件,双良节能**600481.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.9--阴线实体=4.27--阳线实体=1.37,通信设备,国睿科技**600562.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.75--阴线实体=10.42--阳线实体=3.49,电气设备,四方股份**601126.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.63--阴线实体=9.19--阳线实体=3.05,汽车服务,中国汽研**601965.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=15.87--阴线实体=13.31--阳线实体=19.34,铝,海星股份**603115.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.52--阴线实体=7.44--阳线实体=2.48,汽车配件,华懋科技**603306.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.39--阴线实体=9.75--阳线实体=5.7,电气设备,尚纬股份**603333.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=8.75--阴线实体=11.82--阳线实体=8.84,元器件,易德龙**603380.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=6.88--阴线实体=11.28--阳线实体=2.9,元器件,东尼电子**603595.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=16.42--阴线实体=5.08--阳线实体=6.81,通信设备,苏州科达**603660.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.26--阴线实体=3.88--阳线实体=0.23,家居用品,恒林股份**603661.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=8.99--阴线实体=5.28--阳线实体=1.35,染料涂料,雅运股份**603790.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.27--阴线实体=6.95--阳线实体=15.38,汽车配件,豪能股份**603809.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=3.39--阴线实体=6.55--阳线实体=2.97,家居用品,曲美家居**603818.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.74--阴线实体=4.01--阳线实体=1.55,元器件,春秋电子**603890.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.08--阴线实体=24.6,供气供热,南京公用**000421.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.96--阴线实体=4.55,环境保护,启迪环境**000826.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.63--阴线实体=10.1,新型电力,银星能源**000862.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.65--阴线实体=4.43,服饰,报喜鸟**002154.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.06--阴线实体=7.7,半导体,海洋王**002724.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.84--阴线实体=6.59,广告包装,新宏泽**002836.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=28.18--阴线实体=9.14,电器仪表,威星智能**002849.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=24.88--阴线实体=5.62,服饰,安奈儿**002875.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=3.48--阴线实体=5.07,电气设备,科力尔**002892.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.58--阴线实体=5.39,元器件,亚世光电**002952.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.47--阴线实体=3.62,服饰,红豆股份**600400.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.04--阴线实体=9.31,机械基件,双良节能**600481.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.9--阴线实体=4.27,通信设备,国睿科技**600562.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.75--阴线实体=10.42,电气设备,四方股份**601126.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.63--阴线实体=9.19,汽车服务,中国汽研**601965.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=15.87--阴线实体=13.31,铝,海星股份**603115.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.52--阴线实体=7.44,汽车配件,华懋科技**603306.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.39--阴线实体=9.75,电气设备,尚纬股份**603333.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=8.75--阴线实体=11.82,元器件,易德龙**603380.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=6.88--阴线实体=11.28,元器件,东尼电子**603595.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=16.42--阴线实体=5.08,通信设备,苏州科达**603660.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.26--阴线实体=3.88,家居用品,恒林股份**603661.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=8.99--阴线实体=5.28,染料涂料,雅运股份**603790.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.27--阴线实体=6.95,汽车配件,豪能股份**603809.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=3.39--阴线实体=6.55,家居用品,曲美家居**603818.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.74--阴线实体=4.01,元器件,春秋电子**603890.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.08--阳线实体=5.26--阴线实体=24.6,供气供热,南京公用**000421.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.96--阳线实体=7.44--阴线实体=4.55,环境保护,启迪环境**000826.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.63--阳线实体=8.85--阴线实体=10.1,新型电力,银星能源**000862.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.65--阳线实体=14.86--阴线实体=4.43,服饰,报喜鸟**002154.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.06--阳线实体=0.62--阴线实体=7.7,半导体,海洋王**002724.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.84--阳线实体=0.45--阴线实体=6.59,广告包装,新宏泽**002836.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=28.18--阳线实体=4.73--阴线实体=9.14,电器仪表,威星智能**002849.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=24.88--阳线实体=4.38--阴线实体=5.62,服饰,安奈儿**002875.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=3.48--阳线实体=1.85--阴线实体=5.07,电气设备,科力尔**002892.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.58--阳线实体=6.73--阴线实体=5.39,元器件,亚世光电**002952.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.47--阳线实体=15.02--阴线实体=3.62,服饰,红豆股份**600400.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.04--阳线实体=1.46--阴线实体=9.31,机械基件,双良节能**600481.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.9--阳线实体=1.37--阴线实体=4.27,通信设备,国睿科技**600562.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.75--阳线实体=3.49--阴线实体=10.42,电气设备,四方股份**601126.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.63--阳线实体=3.05--阴线实体=9.19,汽车服务,中国汽研**601965.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=15.87--阳线实体=19.34--阴线实体=13.31,铝,海星股份**603115.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.52--阳线实体=2.48--阴线实体=7.44,汽车配件,华懋科技**603306.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.39--阳线实体=5.7--阴线实体=9.75,电气设备,尚纬股份**603333.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=8.75--阳线实体=8.84--阴线实体=11.82,元器件,易德龙**603380.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=6.88--阳线实体=2.9--阴线实体=11.28,元器件,东尼电子**603595.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=16.42--阳线实体=6.81--阴线实体=5.08,通信设备,苏州科达**603660.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.26--阳线实体=0.23--阴线实体=3.88,家居用品,恒林股份**603661.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=8.99--阳线实体=1.35--阴线实体=5.28,染料涂料,雅运股份**603790.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.27--阳线实体=15.38--阴线实体=6.95,汽车配件,豪能股份**603809.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=3.39--阳线实体=2.97--阴线实体=6.55,家居用品,曲美家居**603818.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.74--阳线实体=1.55--阴线实体=4.01,元器件,春秋电子**603890.SH
xxxx,--价格中枢看涨阴线4--20031219上影线最好为0=0.0--实体下影线倍数=3.25--阳线实体=4.66--阴线实体=8.13,路桥,重庆路桥**600106.SH
xxxx,--价格中枢看涨阴线4--20130628上影线最好为0=0.0--实体下影线倍数=1.83--阳线实体=2.08--阴线实体=10.74,空运,中信海直**000099.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.08--阳线实体=5.26--阴线实体=24.6,供气供热,南京公用**000421.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.96--阳线实体=7.44--阴线实体=4.55,环境保护,启迪环境**000826.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.63--阳线实体=8.85--阴线实体=10.1,新型电力,银星能源**000862.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.65--阳线实体=14.86--阴线实体=4.43,服饰,报喜鸟**002154.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.06--阳线实体=0.62--阴线实体=7.7,半导体,海洋王**002724.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.84--阳线实体=0.45--阴线实体=6.59,广告包装,新宏泽**002836.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=28.18--阳线实体=4.73--阴线实体=9.14,电器仪表,威星智能**002849.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=24.88--阳线实体=4.38--阴线实体=5.62,服饰,安奈儿**002875.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=3.48--阳线实体=1.85--阴线实体=5.07,电气设备,科力尔**002892.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.58--阳线实体=6.73--阴线实体=5.39,元器件,亚世光电**002952.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.47--阳线实体=15.02--阴线实体=3.62,服饰,红豆股份**600400.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.04--阳线实体=1.46--阴线实体=9.31,机械基件,双良节能**600481.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.9--阳线实体=1.37--阴线实体=4.27,通信设备,国睿科技**600562.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.75--阳线实体=3.49--阴线实体=10.42,电气设备,四方股份**601126.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.63--阳线实体=3.05--阴线实体=9.19,汽车服务,中国汽研**601965.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=15.87--阳线实体=19.34--阴线实体=13.31,铝,海星股份**603115.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.52--阳线实体=2.48--阴线实体=7.44,汽车配件,华懋科技**603306.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.39--阳线实体=5.7--阴线实体=9.75,电气设备,尚纬股份**603333.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=8.75--阳线实体=8.84--阴线实体=11.82,元器件,易德龙**603380.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=6.88--阳线实体=2.9--阴线实体=11.28,元器件,东尼电子**603595.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=16.42--阳线实体=6.81--阴线实体=5.08,通信设备,苏州科达**603660.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.26--阳线实体=0.23--阴线实体=3.88,家居用品,恒林股份**603661.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=8.99--阳线实体=1.35--阴线实体=5.28,染料涂料,雅运股份**603790.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.27--阳线实体=15.38--阴线实体=6.95,汽车配件,豪能股份**603809.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=3.39--阳线实体=2.97--阴线实体=6.55,家居用品,曲美家居**603818.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.74--阳线实体=1.55--阴线实体=4.01,元器件,春秋电子**603890.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.08--阳线实体=5.26--阴线实体=24.6,供气供热,南京公用**000421.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.96--阳线实体=7.44--阴线实体=4.55,环境保护,启迪环境**000826.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.63--阳线实体=8.85--阴线实体=10.1,新型电力,银星能源**000862.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.65--阳线实体=14.86--阴线实体=4.43,服饰,报喜鸟**002154.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.06--阳线实体=0.62--阴线实体=7.7,半导体,海洋王**002724.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.84--阳线实体=0.45--阴线实体=6.59,广告包装,新宏泽**002836.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=28.18--阳线实体=4.73--阴线实体=9.14,电器仪表,威星智能**002849.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=24.88--阳线实体=4.38--阴线实体=5.62,服饰,安奈儿**002875.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=3.48--阳线实体=1.85--阴线实体=5.07,电气设备,科力尔**002892.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.58--阳线实体=6.73--阴线实体=5.39,元器件,亚世光电**002952.SZ
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.47--阳线实体=15.02--阴线实体=3.62,服饰,红豆股份**600400.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.04--阳线实体=1.46--阴线实体=9.31,机械基件,双良节能**600481.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.9--阳线实体=1.37--阴线实体=4.27,通信设备,国睿科技**600562.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=7.75--阳线实体=3.49--阴线实体=10.42,电气设备,四方股份**601126.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.63--阳线实体=3.05--阴线实体=9.19,汽车服务,中国汽研**601965.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=15.87--阳线实体=19.34--阴线实体=13.31,铝,海星股份**603115.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.52--阳线实体=2.48--阴线实体=7.44,汽车配件,华懋科技**603306.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.39--阳线实体=5.7--阴线实体=9.75,电气设备,尚纬股份**603333.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=8.75--阳线实体=8.84--阴线实体=11.82,元器件,易德龙**603380.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=6.88--阳线实体=2.9--阴线实体=11.28,元器件,东尼电子**603595.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=16.42--阳线实体=6.81--阴线实体=5.08,通信设备,苏州科达**603660.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=5.26--阳线实体=0.23--阴线实体=3.88,家居用品,恒林股份**603661.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=8.99--阳线实体=1.35--阴线实体=5.28,染料涂料,雅运股份**603790.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=2.27--阳线实体=15.38--阴线实体=6.95,汽车配件,豪能股份**603809.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=3.39--阳线实体=2.97--阴线实体=6.55,家居用品,曲美家居**603818.SH
xxxx,--价格中枢看涨阴线4--20220417.0上影线最好为0=0.0--实体下影线倍数=4.74--阳线实体=1.55--阴线实体=4.01,元器件,春秋电子**603890.SH
xxxx,--价格中枢看涨阴线4--20220410.0上影线最好为0=0.0--实体下影线倍数=1.81--阳线实体=20.34--阴线实体=4.71,百货,百大集团**600865.SH
xxxx,--价格中枢看涨阴线4--20220410.0上影线最好为0=0.0--实体下影线倍数=4.0--阳线实体=4.6--阴线实体=5.41,机床制造,海天精工**601882.SH
xxxx,--价格中枢看涨阴线4--20220410.0上影线最好为0=0.0--实体下影线倍数=11.1--阳线实体=5.95--阴线实体=5.72,食品,千禾味业**603027.SH
xxxx,--价格中枢看涨阴线4--20220410.0上影线最好为0=0.0--实体下影线倍数=5.38--阳线实体=9.98--阴线实体=6.77,化工原料,龙蟠科技**603906.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=2.96--阳线实体=2.92--阴线实体=5.68,服饰,伟星股份**002003.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=3.33--阳线实体=1.85--阴线实体=5.55,农业综合,绿康生化**002868.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=8.58--阳线实体=2.73--阴线实体=4.3,铝,宁波富邦**600768.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=1.73--阳线实体=4.68--阴线实体=4.45,百货,国芳集团**601086.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=31.84--阳线实体=0.42--阴线实体=8.16,运输设备,梅轮电梯**603321.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=2.96--阳线实体=2.92--阴线实体=5.68,服饰,伟星股份**002003.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=3.33--阳线实体=1.85--阴线实体=5.55,农业综合,绿康生化**002868.SZ
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=8.58--阳线实体=2.73--阴线实体=4.3,铝,宁波富邦**600768.SH
xxxx,--价格中枢看涨阴线4--20220403.0上影线最好为0=0.0--实体下影线倍数=1.73--阳线实体=4.68--阴线实体=4.45,百货,国芳集团**601086.SH
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=5.18--阳线实体=3.29--阴线实体=4.77,水力发电,黔源电力**002039.SZ
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=16.28--阳线实体=6.48--阴线实体=14.33,其他建材,聚力文化**002247.SZ
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=38.9--阳线实体=4.09--阴线实体=8.23,其他建材,蒙娜丽莎**002918.SZ
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=6900.0--阳线实体=3.05--阴线实体=6.26,空运,华夏航空**002928.SZ
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=65.35--阳线实体=1.95--阴线实体=7.45,机械基件,东睦股份**600114.SH
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=66.34--阳线实体=18.05--阴线实体=4.75,半导体,有研新材**600206.SH
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=100.99--阳线实体=4.64--阴线实体=13.6,医疗保健,运盛医疗**600767.SH
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=46.53--阳线实体=12.86--阴线实体=6.0,出版业,凤凰传媒**601928.SH
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=22.25--阳线实体=2.05--阴线实体=9.85,建筑工程,国检集团**603060.SH
xxxx,--价格中枢看涨阴线4--20220327.0上影线最好为0=0.0--实体下影线倍数=2.37--阳线实体=8.41--阴线实体=5.83,仓储物流,嘉诚国际**603535.SH
