modecode,modename,info
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=4.58--大于7个--换手率=39.5--流通市值=55.0亿--苏州高新**600736.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=3.62换手率=71.5--流通市值=208.0亿--协鑫集成**002506.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=34.7--大于7个--换手率=47.7--流通市值=155.0亿--广信股份**603599.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=8.7--大于7个--换手率=58.0--流通市值=37.0亿--安正时尚--强势股票**603839.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=20.65--大于7个--换手率=56.1--流通市值=38.0亿--力生制药**002393.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=6.53换手率=112.0--流通市值=83.0亿--综艺股份**600770.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=16.58--大于7个--换手率=71.3--流通市值=162.0亿--久立特材**002318.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=6.33换手率=64.5--流通市值=27.0亿--创兴资源**600193.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=25.38--大于7个--换手率=115.0--流通市值=211.0亿--济川药业**600566.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=5.64--大于7个--换手率=61.7--流通市值=77.0亿--江南化工**002226.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=31.11换手率=28.4--流通市值=171.0亿--金达威**002626.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=6.18--大于7个--换手率=38.7--流通市值=36.0亿--人民同泰**600829.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=6.28换手率=94.1--流通市值=32.0亿--海峡环保**603817.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=5.5--大于7个--换手率=55.4--流通市值=68.0亿--长江传媒**600757.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=35.41--大于7个--换手率=85.1--流通市值=335.0亿--华润三九**000999.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=18.35--大于7个--换手率=18.3--流通市值=1867.0亿--荣盛石化--有钱君股票池**002493.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=12.02--大于7个--换手率=37.9--流通市值=31.0亿--百傲化学**603360.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=28.29换手率=67.2--流通市值=253.0亿--日月股份--强势股票**603218.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=16.39--大于7个--换手率=30.6--流通市值=529.0亿--圆通速递**600233.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=5.96--大于7个--换手率=91.4--流通市值=83.0亿--东北制药**000597.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=12.38换手率=29.4--流通市值=157.0亿--华贸物流**603128.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=5.83换手率=76.3--流通市值=21.0亿--渤海股份**000605.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=17.78--大于7个--换手率=64.3--流通市值=26.0亿--新农股份**002942.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=4.77换手率=105.9--流通市值=100.0亿--吉林化纤**000420.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=13.64换手率=90.0--流通市值=66.0亿--芯能科技**603105.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=21.96--大于7个--换手率=44.1--流通市值=16.0亿--中公高科**603860.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=9.67--大于7个--换手率=71.3--流通市值=41.0亿--卫信康**603676.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=12.32--大于7个--换手率=32.1--流通市值=137.0亿--华夏航空**002928.SZ
a3,筹码突破,--筹码突破--20220225--持仓量开始=20211217-结束=20220225--中间值=10.87换手率=42.1--流通市值=105.0亿--德邦股份--强势股票**603056.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=42.1--大于7个--换手率=56.7--流通市值=78.0亿--景津环保**603279.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=16.64--大于7个--换手率=80.6--流通市值=41.0亿--上海天洋**603330.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=4.7--大于7个--换手率=34.5--流通市值=61.0亿--新能泰山**000720.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=16.46换手率=113.0--流通市值=28.0亿--哈三联**002900.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=35.7--大于7个--换手率=64.8--流通市值=175.0亿--鼎胜新材--强势股票--有钱君股票池**603876.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=13.09--大于7个--换手率=65.8--流通市值=18.0亿--迪贝电气**603320.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=8.93--大于7个--换手率=85.7--流通市值=15.0亿--高斯贝尔**002848.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=19.16--大于7个--换手率=28.6--流通市值=365.0亿--上海医药**601607.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=40.34--大于7个--换手率=64.0--流通市值=305.0亿--明泰铝业--强势股票**601677.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=10.64--大于7个--换手率=27.8--流通市值=17.0亿--绿康生化**002868.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=24.85--大于7个--换手率=30.6--流通市值=1829.0亿--恒力石化--强势股票**600346.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=9.23--大于7个--换手率=33.4--流通市值=103.0亿--五矿发展**600058.SH
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=26.02--大于7个--换手率=63.0--流通市值=24.0亿--东方嘉盛**002889.SZ
a3,筹码突破,--筹码突破--20220310--持仓量开始=20211224-结束=20220304--中间值=18.41--大于7个--换手率=101.0--流通市值=376.0亿--东方盛虹**000301.SZ
a31,建仓破绽,--建仓破绽  成功了--20220225--长虹华意**000404.SZ
a31,建仓破绽,--建仓破绽  成功了--20220225--力生制药**002393.SZ
a31,建仓破绽,--建仓破绽  成功了--20220225--龙星化工**002442.SZ
a31,建仓破绽,--建仓破绽  成功了--20220225--永新股份**002014.SZ
a31,建仓破绽,--建仓破绽  成功了--20220225--茂化实华--强势股票**000637.SZ
a31,建仓破绽,--建仓破绽  成功了--20220225--浙商中拓**000906.SZ
a31,建仓破绽,--建仓破绽  成功了--20220225--芯能科技**603105.SH
a31,建仓破绽,--建仓破绽  成功了--20220225--迪贝电气**603320.SH
a31,建仓破绽,--建仓破绽  成功了--20220225--嘉事堂**002462.SZ
a4,短线强庄股,--短线强庄股成功了--20220307--江化微**603078.SH
a4,短线强庄股,--短线强庄股成功了--20220307--交建股份**603815.SH
a4,短线强庄股,--短线强庄股成功了--20220307--哈工智能**000584.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--四川金顶**600678.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--凯美特气--强势股票**002549.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--亚通股份**600692.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--英联股份**002846.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--龙溪股份--强势股票**600592.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--名雕股份**002830.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--华胜天成**600410.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--智能自控**002877.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--桂发祥**002820.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--金龙羽**002882.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--昆药集团**600422.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--华源控股**002787.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--大东方--强势股票**600327.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--羚锐制药**600285.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--鞍重股份**002667.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--春光科技**603657.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--比音勒芬**002832.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--北方股份**600262.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--雷柏科技**002577.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--德力股份**002571.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--恒铭达--强势股票**002947.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--中装建设**002822.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--永创智能**603901.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--长高集团**002452.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--南华期货**603093.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--东港股份**002117.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--江化微**603078.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--广日股份**600894.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--西安银行**600928.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--贵绳股份--强势股票**600992.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--孚日股份**002083.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--云南旅游**002059.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--晋亿实业**601002.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--国茂股份**603915.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--丽江股份**002033.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--山东华鹏**603021.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--中新集团**601512.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--九牧王**601566.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--现代投资**000900.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--襄阳轴承**000678.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--河化股份**000953.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--创业环保**600874.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--上工申贝**600843.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--再升科技**603601.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--云南锗业--强势股票**002428.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--百达精工--强势股票**603331.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--迪生力--强势股票**603335.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--浪潮软件**600756.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--立霸股份**603519.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--鹏博士**600804.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--桂林三金**002275.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--哈工智能**000584.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--思维列控**603508.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--杭州解百--强势股票**600814.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--西安旅游**000610.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--海峡环保**603817.SH
a41,短线强庄股2,--短线强庄股2成功了--20220307--奥园美谷**000615.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--悦心健康**002162.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--宏达高科**002144.SZ
a41,短线强庄股2,--短线强庄股2成功了--20220307--浙商中拓**000906.SZ
a5,神4,--------- 神4---------20220302--20220310--国统股份**002205.SZ
a51,神4_1,--------- 神4_1---------20220302--20220310--国统股份**002205.SZ
a6,神1,--神 1 成功了--涨停板日期:20220216--20220310--高斯贝尔**002848.SZ
a71,神2,--不是横盘-----神2  成功了---涨停板日期20220207 ----20220310--浙江建投**002761.SZ
a71,神2,--下跌横盘-----神2  成功了---涨停板日期20220216 ----20220310--金种子酒**600199.SH
a72,神2pro,--下跌横盘-----神2pro  成功了---涨停板日期20220216 ----20220310--金种子酒**600199.SH
a72,神2pro,--不是横盘-----神2pro  成功了---涨停板日期20220207 ----20220310--浙江建投**002761.SZ
a81,出水芙蓉,阴线实体=2.23-----出水芙蓉 主力底部强势洗盘 ----20220309--金达威**002626.SZ
a81,出水芙蓉,阴线实体=1.35-----出水芙蓉 主力底部强势洗盘 ----20220309--珠海中富**000659.SZ
b14,以逸待劳,-----以逸待劳7天数据主力洗盘 短期爆发 筑底后 缓慢上涨----20220302--协鑫集成**002506.SZ
b14,以逸待劳,-----以逸待劳6天数据主力洗盘 短期爆发 筑底后 缓慢上涨----20220303--镇海股份**603637.SH
b14,以逸待劳,-----以逸待劳6天数据主力洗盘 短期爆发 筑底后 缓慢上涨----20220303--龙津药业**002750.SZ
b14,以逸待劳,-----以逸待劳6天数据主力洗盘 短期爆发 筑底后 缓慢上涨----20220303--桂东电力**600310.SH
b8,龙战于野,阴线实体大于3.6最好:6.37--前边有涨停板-------龙战于野----20220308--河化股份**000953.SZ
b83,V型反转,--------- V型反转---------20220310--桐昆股份**601233.SH
b83,V型反转,--------- V型反转---------20220310--弘讯科技**603015.SH
b83,V型反转,--------- V型反转---------20220310--亿晶光电**600537.SH
b83,V型反转,--------- V型反转---------20220310--恒力石化--强势股票**600346.SH
b83,V型反转,--------- V型反转---------20220310--百傲化学**603360.SH
b83,V型反转,--------- V型反转---------20220228--恒林股份**603661.SH
b83,V型反转,--------- V型反转---------20220310--东方银星**600753.SH
b83,V型反转,--------- V型反转---------20220310--抚顺特钢**600399.SH
b83,V型反转,--------- V型反转---------20220310--宜宾纸业**600793.SH
b83,V型反转,--------- V型反转---------20220310--上海天洋**603330.SH
b83,V型反转,--------- V型反转---------20220310--双环传动**002472.SZ
b83,V型反转,--------- V型反转---------20220310--岱美股份**603730.SH
b83,V型反转,--------- V型反转---------20220310--荣盛石化--有钱君股票池**002493.SZ
b83,V型反转,--------- V型反转---------20220310--海利得**002206.SZ
b83,V型反转,--------- V型反转---------20220310--盘龙药业**002864.SZ
b83,V型反转,--------- V型反转---------20220310--奥园美谷**000615.SZ
b83,V型反转,--------- V型反转---------20220310--科华生物**002022.SZ
b83,V型反转,--------- V型反转---------20220310--华森制药**002907.SZ
b83,V型反转,--------- V型反转---------20220310--银轮股份**002126.SZ
b85,隔山打牛,明显放量= 5.13倍--中阳线实体= 7.33-----隔山打牛 放量中阳线 捕捉涨停  ----600491.SH ----20220307--龙元建设**600491.SH
b85,隔山打牛,明显放量= 2.88倍--中阳线实体= 3.36-----隔山打牛 放量中阳线 捕捉涨停  ----600988.SH ----20220307--赤峰黄金**600988.SH
b85,隔山打牛,明显放量= 1.82倍--中阳线实体= 4.91-----隔山打牛 放量中阳线 捕捉涨停  ----002802.SZ ----20220307--洪汇新材**002802.SZ
b85,隔山打牛,明显放量= 1.63倍--中阳线实体= 2.32-----隔山打牛 放量中阳线 捕捉涨停  ----601669.SH ----20220307--中国电建**601669.SH
b85,隔山打牛,明显放量= 1.78倍--中阳线实体= 7.53-----隔山打牛 放量中阳线 捕捉涨停  ----002565.SZ ----20220307--顺灏股份**002565.SZ
b85,隔山打牛,明显放量= 1.99倍--中阳线实体= 6.37-----隔山打牛 放量中阳线 捕捉涨停  ----601800.SH ----20220307--中国交建**601800.SH
b85,隔山打牛,明显放量= 2.59倍--中阳线实体= 6.0-----隔山打牛 放量中阳线 捕捉涨停  ----600582.SH ----20220307--天地科技**600582.SH
b85,隔山打牛,明显放量= 2.67倍--中阳线实体= 6.44-----隔山打牛 放量中阳线 捕捉涨停  ----000788.SZ ----20220307--北大医药**000788.SZ
b85,隔山打牛,明显放量= 4.59倍--中阳线实体= 6.59-----隔山打牛 放量中阳线 捕捉涨停  ----000695.SZ ----20220307--滨海能源**000695.SZ
b85,隔山打牛,明显放量= 1.63倍--中阳线实体= 1.78-----隔山打牛 放量中阳线 捕捉涨停  ----603300.SH ----20220307--华铁应急**603300.SH
b85,隔山打牛,明显放量= 1.81倍--中阳线实体= 4.59-----隔山打牛 放量中阳线 捕捉涨停  ----000498.SZ ----20220307--山东路桥--强势股票**000498.SZ
c111,起爆均线1,169满足上涨-----起爆均线1----20220309--东易日盛**002713.SZ
c111,起爆均线1,169满足上涨-----起爆均线1----20220309--综艺股份**600770.SH
c111,起爆均线1,169满足上涨-----起爆均线1----20220309--清源股份**603628.SH
c111,起爆均线1,169不满足上涨-----起爆均线1----20220309--交建股份**603815.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--嘉事堂**002462.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--宏达高科**002144.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--上海易连--强势股票**600836.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--高能环境**603588.SH
c112,起爆均线2,144-169满足上涨-----起爆均线2----20220307--大连重工**002204.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--中创物流**603967.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--隧道股份**600820.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--达意隆**002209.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--塔牌集团**002233.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--汉森制药**002412.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--四维图新**002405.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--太极集团**600129.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--兔宝宝**002043.SZ
c112,起爆均线2,144-169满足上涨-----起爆均线2----20220307--苏农银行**603323.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--水发燃气**603318.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--济民医疗**603222.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--穗恒运A**000531.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--启迪药业**000590.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--新华制药**000756.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--万年青**000789.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--江苏银行**600919.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--威帝股份**603023.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--城发环境**000885.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--金陵药业**000919.SZ
c112,起爆均线2,144-169满足上涨-----起爆均线2----20220307--南天信息**000948.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--安正时尚--强势股票**603839.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--展鹏科技**603488.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--中南传媒**601098.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--南京港**002040.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--华设集团**603018.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--玉龙股份**601028.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--西部建设**002302.SZ
c112,起爆均线2,144-169满足上涨-----起爆均线2----20220307--华阳股份**600348.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--南京医药**600713.SH
c112,起爆均线2,144-169满足上涨-----起爆均线2----20220307--羚锐制药**600285.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--星网宇达**002829.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--麦迪科技**603990.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--恒久科技**002808.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--奇精机械**603677.SH
c112,起爆均线2,144-169满足上涨-----起爆均线2----20220307--润建股份**002929.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--方盛制药**603998.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--海正药业**600267.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--昂利康**002940.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--天士力**600535.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--东方嘉盛**002889.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--康恩贝**600572.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--中设股份**002883.SZ
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--浪莎股份**600137.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--益佰制药**600594.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--汇通能源**600605.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--神奇制药**600613.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--锦江在线**600650.SH
c112,起爆均线2,144-169不满足上涨-----起爆均线2----20220307--同仁堂**600085.SH
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220310--爱仕达**002403.SZ
c113,起爆均线3,144-169不满足上涨-----起爆均线3----20220310--电光科技**002730.SZ
c8,柳暗花明,阳线实体=2.6-----柳暗花明 底部反转 ----20220309--白云山--小树股票池**600332.SH
c8,柳暗花明,阳线实体=3.6-----柳暗花明 底部反转 ----20220309--润都股份**002923.SZ
c8,柳暗花明,阳线实体=2.9-----柳暗花明 底部反转 ----20220309--京山轻机**000821.SZ
c8,柳暗花明,阳线实体=7.18-----柳暗花明 底部反转 ----20220309--弘讯科技**603015.SH
c8,柳暗花明,阳线实体=2.75-----柳暗花明 底部反转 ----20220309--平安银行--小树股票池**000001.SZ
c8,柳暗花明,阳线实体=2.07-----柳暗花明 底部反转 ----20220309--南玻A--有钱君股票池**000012.SZ
c8,柳暗花明,阳线实体=4.46-----柳暗花明 底部反转 ----20220309--太平鸟**603877.SH
c8,柳暗花明,阳线实体=3.23-----柳暗花明 底部反转 ----20220309--华神科技**000790.SZ
