a2,--海底捞  成功了--20231110--实体=5.82-持仓量20230901-20231110-中间值2.94--9周-换手率,53.9-流通市值,35.8亿,水运,长航凤凰**000520.SZ
a2,--海底捞  成功了--20231110--实体=12.98-持仓量20230901-20231110-中间值27.6--7周-换手率,355.8-流通市值,61.9亿,元器件,福晶科技**002222.SZ
a2,--海底捞  成功了--20231110--实体=13.08-持仓量20230901-20231110-中间值11.34--7周-换手率,233.7-流通市值,20.9亿,汽车配件,锋龙股份**002931.SZ
a2,--海底捞  成功了--20231110--实体=11.94,中成药,太龙药业**600222.SH,,
a2,--海底捞  成功了--20231110--实体=6.21,农药化肥,六国化工**600470.SH,,
a2,--海底捞  成功了--20231110--实体=12.23,汽车配件,凯众股份**603037.SH,,
a2,--海底捞  成功了--20231110--实体=5.86,化工原料,安纳达**002136.SZ,,
a2,--海底捞  成功了--20231110--实体=13.06-持仓量20230901-20231110-中间值7.62--8周-换手率,201.1-流通市值,57.5亿,专用机械,众合科技**000925.SZ
a2,--海底捞  成功了--20231110--实体=8.31-持仓量20230901-20231110-中间值18.17--8周-换手率,163.7-流通市值,91.7亿,元器件,凤凰光学**600071.SH
a2,--海底捞  成功了--20231110--实体=8.94-持仓量20230901-20231110-中间值8.41--8周-换手率,128.2-流通市值,135.9亿,其他商业,天音控股**000829.SZ
a2,--海底捞  成功了--20231110--实体=5.21,水泥,上峰水泥**000672.SZ,,
a2,--海底捞  成功了--20231110--实体=14.11-持仓量20230901-20231110-中间值8.64--7周-换手率,292.3-流通市值,22.0亿,红黄酒,威龙股份**603779.SH
a2,--海底捞  成功了--20231110--实体=6.37,影视音像,欢瑞世纪**000892.SZ,,
a3,筹码突破--20231110-持仓量20230901-20231110-中间值15.27--8周-换手率,85.8-流通市值,21.2亿,供气供热,东方环宇**603706.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值11.02--7周-换手率,60.2-流通市值,63.1亿,通信设备,盛洋科技**603703.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值6.24--8周-换手率,127.5-流通市值,25.4亿,仓储物流,长江投资**600119.SH
a3,筹码突破--20231103-持仓量20230825-20231103-中间值7.8--8周-换手率,45.9-流通市值,27.0亿,电气设备,展鹏科技**603488.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值15.68--8周-换手率,349.2-流通市值,19.2亿,供气供热,新疆火炬**603080.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值5.18--9周-换手率,123.9-流通市值,28.5亿,建筑工程,乾景园林**603778.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值3.99--10周-换手率,32.1-流通市值,83.4亿,广告包装,东风股份**601515.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值11.11--8周-换手率,85.8-流通市值,25.3亿,医药商业,第一医药**600833.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值13.78--7周-换手率,917.0-流通市值,17.8亿,机械基件,文一科技**600520.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值5.12--9周-换手率,62.2-流通市值,30.2亿,供气供热,长春燃气**600333.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值25.45--7周-换手率,47.1-流通市值,147.5亿,医药商业,老百姓**603883.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值4.35--9周-换手率,131.7-流通市值,80.3亿,汽车整车,海马汽车**000572.SZ
a3,筹码突破--20231110-持仓量20230901-20231110-中间值3.81--8周-换手率,206.9-流通市值,43.2亿,焦炭加工,云煤能源**600792.SH
a3,筹码突破--20231110-持仓量20230901-20231110-中间值17.73--8周-换手率,76.9-流通市值,41.4亿,铝,和胜股份**002824.SZ
a3,筹码突破--20231110-持仓量20230901-20231110-中间值7.15--8周-换手率,234.8-流通市值,20.9亿,供气供热,德龙汇能**000593.SZ
a3,筹码突破--20231110-持仓量20230901-20231110-中间值22.3--8周-换手率,92.8-流通市值,96.0亿,医药商业,一心堂**002727.SZ
a3,筹码突破--20231110-持仓量20230901-20231110-中间值4.53--9周-换手率,144.4-流通市值,30.1亿,家用电器,顺威股份**002676.SZ
a3,筹码突破--20231110-持仓量20230901-20231110-中间值2.59--9周-换手率,37.7-流通市值,61.2亿,塑料,大东南**002263.SZ
a3,筹码突破--20231110-持仓量20230901-20231110-中间值6.16--7周-换手率,393.8-流通市值,41.0亿,化工原料,西陇科学**002584.SZ
a3,筹码突破--20231110-持仓量20230901-20231110-中间值12.58--9周-换手率,88.8-流通市值,52.9亿,工程机械,鞍重股份**002667.SZ
a3,筹码突破--20231110-持仓量20230901-20231110-中间值8.84--8周-换手率,82.5-流通市值,16.9亿,电气设备,茂硕电源**002660.SZ
a4,--短线强庄股成功了--20231107,机械基件,国机精工**002046.SZ,,
a4,--短线强庄股成功了--20231107-持仓量20230825-20231103-中间值23.52--8周-换手率,69.8-流通市值,27.9亿,专用机械,天永智能**603895.SH
a4,--短线强庄股成功了--20231107-持仓量20230825-20231103-中间值24.88--9周-换手率,20.2-流通市值,57.3亿,专用机械,快克股份**603203.SH
a4,--短线强庄股成功了--20231107-持仓量20230825-20231103-中间值16.69--8周-换手率,78.8-流通市值,35.0亿,公路,海汽集团**603069.SH
a4,--短线强庄股成功了--20231107-持仓量20230825-20231103-中间值11.11--7周-换手率,35.8-流通市值,24.7亿,软饮料,国投中鲁**600962.SH
a4,--短线强庄股成功了--20231107-持仓量20230825-20231103-中间值8.13--9周-换手率,339.4-流通市值,27.1亿,医疗保健,创新医疗**002173.SZ
a4,--短线强庄股成功了--20231107,水泥,宁波富达**600724.SH,,
a4,--短线强庄股成功了--20231107-持仓量20230825-20231103-中间值19.45--9周-换手率,224.7-流通市值,40.0亿,化学制药,新华制药**000756.SZ
a5, 神4--20231103--20231110-持仓量20230825-20231103-中间值6.53--9周-换手率,108.5-流通市值,49.1亿,纺织机械,方正电机**002196.SZ
a5, 神4--20231103--20231110,元器件,深纺织A**000045.SZ,,
a5, 神4--20231031--20231110-持仓量20230818-20231027-中间值8.0--7周-换手率,65.8-流通市值,48.5亿,电气设备,太阳电缆**002300.SZ
a5, 神4--20231101--20231110-持仓量20230818-20231027-中间值8.76--7周-换手率,24.4-流通市值,43.8亿,石油贸易,广聚能源**000096.SZ
a51, 神4_1--20231103--20231110,元器件,深纺织A**000045.SZ,,
a51, 神4_1--20231101--20231110-持仓量20230818-20231027-中间值8.76--7周-换手率,24.4-流通市值,43.8亿,石油贸易,广聚能源**000096.SZ
a51, 神4_1--20231031--20231110-持仓量20230818-20231027-中间值8.0--7周-换手率,65.8-流通市值,48.5亿,电气设备,太阳电缆**002300.SZ
a51, 神4_1--20231103--20231110-持仓量20230825-20231103-中间值6.53--9周-换手率,108.5-流通市值,49.1亿,纺织机械,方正电机**002196.SZ
a6,神 1--涨停板日期:20231030--20231110-持仓量20230901-20231110-中间值18.8--9周-换手率,73.9-流通市值,32.3亿,化学制药,昂利康**002940.SZ
a71,神2--涨停板日期20231017 ----20231110-持仓量20230901-20231110-中间值13.78--7周-换手率,917.0-流通市值,17.8亿,机械基件,文一科技**600520.SH
a71,神2--涨停板日期20231016 ----20231110,软件服务,中科金财**002657.SZ,,
a71,神2--涨停板日期20231027 ----20231110-持仓量20230901-20231110-中间值15.25--7周-换手率,72.0-流通市值,108.8亿,化学制药,康弘药业**002773.SZ
a71,神2--涨停板日期20230927 ----20231110,专用机械,银宝山新**002786.SZ,,
a71,神2--涨停板日期20230926 ----20231110,区域地产,格力地产**600185.SH,,
a71,神2--涨停板日期20231024 ----20231110-持仓量20230901-20231110-中间值15.68--8周-换手率,349.2-流通市值,19.2亿,供气供热,新疆火炬**603080.SH
a71,神2--涨停板日期20231030 ----20231110-持仓量20230901-20231110-中间值44.21--7周-换手率,92.8-流通市值,38.2亿,专用机械,赛腾股份**603283.SH
a72,神2pro--涨停板日期20231027--20231110-持仓量20230901-20231110-中间值15.25--7周-换手率,72.0-流通市值,108.8亿,化学制药,康弘药业**002773.SZ
a72,神2pro--涨停板日期20231017--20231110-持仓量20230901-20231110-中间值13.78--7周-换手率,917.0-流通市值,17.8亿,机械基件,文一科技**600520.SH
a72,神2pro--涨停板日期20231016--20231110,软件服务,中科金财**002657.SZ,,
a72,神2pro--涨停板日期20231023--20231110-持仓量20230901-20231110-中间值7.15--8周-换手率,234.8-流通市值,20.9亿,供气供热,德龙汇能**000593.SZ
a72,神2pro--涨停板日期20231027--20231110,装修装饰,亚翔集成**603929.SH,,
a72,神2pro--涨停板日期20231030--20231110-持仓量20230901-20231110-中间值44.21--7周-换手率,92.8-流通市值,38.2亿,专用机械,赛腾股份**603283.SH
a72,神2pro--涨停板日期20231023--20231110,元器件,春秋电子**603890.SH,,
a72,神2pro--涨停板日期20231025--20231110-持仓量20230901-20231110-中间值16.27--7周-换手率,165.8-流通市值,26.2亿,通信设备,淳中科技**603516.SH
a72,神2pro--涨停板日期20231024--20231110-持仓量20230901-20231110-中间值15.68--8周-换手率,349.2-流通市值,19.2亿,供气供热,新疆火炬**603080.SH
a72,神2pro--涨停板日期20231024--20231110-持仓量20230901-20231110-中间值17.21--8周-换手率,99.5-流通市值,14.0亿,服饰,浪莎股份**600137.SH
b8,龙战于野--20231108-持仓量20230825-20231103-中间值13.78--7周-换手率,738.4-流通市值,17.8亿,机械基件,文一科技**600520.SH
xxxx,看看能不能引用到2023-11-12 21:49:37.492860,codename null-**000001.SZ
xxxx,下载数据开始=20231110,codename null-**000001.SZ
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=0.75--阳线实体=2.31--实体是影线的几倍=2.58,矿物制品,黄河旋风**600172.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=1.4--阳线实体=2.64--实体是影线的几倍=2.54,汽车配件,东安动力**600178.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=7.48--实体是影线的几倍=16.77,元器件,铜峰电子**600237.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=1.4--阳线实体=2.55--实体是影线的几倍=3.66,软件服务,大恒科技**600288.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=1.3--实体是影线的几倍=3.33,家用电器,澳柯玛**600336.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=1.49--阳线实体=3.34--实体是影线的几倍=7.42,半导体,华微电子**600360.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=3.36--实体是影线的几倍=4.51,矿物制品,宁波韵升**600366.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.02--上影线是下的几倍=0.73--阳线实体=1.75--实体是影线的几倍=2.1,综合类,华嵘控股**600421.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=1.49--阳线实体=2.53--实体是影线的几倍=3.87,综合类,综艺股份**600770.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=1.49--阳线实体=4.03--实体是影线的几倍=4.52,化工原料,渤海化学**600800.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=1.25--阳线实体=5.8--实体是影线的几倍=2.38,电信运营,鹏博士**600804.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=1.16--阳线实体=3.85--实体是影线的几倍=2.25,出版业,新华传媒**600825.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=1.22--阳线实体=4.23--实体是影线的几倍=4.23,电气设备,万里股份**600847.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.03--上影线是下的几倍=1.45--阳线实体=5.3--实体是影线的几倍=3.6,生物制药,通化东宝**600867.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.08--上影线是下的几倍=0.57--阳线实体=5.31--实体是影线的几倍=3.6,出版业,南方传媒**601900.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=1.5--阳线实体=5.34--实体是影线的几倍=4.59,化工原料,宏昌电子**603002.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=1.09--阳线实体=5.2--实体是影线的几倍=5.29,专用机械,如通股份**603036.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=1.2--阳线实体=2.83--实体是影线的几倍=6.39,铝,海星股份**603115.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=4.35--实体是影线的几倍=3.96,专用机械,泰瑞机器**603289.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=1.1--阳线实体=3.85--实体是影线的几倍=2.61,机械基件,迪贝电气**603320.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=1.0--阳线实体=5.71--实体是影线的几倍=14.19,运输设备,梅轮电梯**603321.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=0.86--阳线实体=2.91--实体是影线的几倍=3.77,食品,惠发食品**603536.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=1.5--阳线实体=2.93--实体是影线的几倍=3.93,建筑工程,镇海股份**603637.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.0--上影线是下的几倍=0.92--阳线实体=3.69--实体是影线的几倍=4.23,专用机械,泰禾智能**603656.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.05--上影线是下的几倍=0.83--阳线实体=4.9--实体是影线的几倍=2.62,医药商业,老百姓**603883.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=1.12--阳线实体=2.89--实体是影线的几倍=3.85,化工原料,兴业股份**603928.SH
xxxx,--价格中枢看涨做涨--20231105.0价格中枢-实体一半=0.01--上影线是下的几倍=1.2--阳线实体=3.92--实体是影线的几倍=3.77,出版业,读者传媒**603999.SH
xxxx,--价格中枢看涨阴线4--20231105.0上影线最好为0=0.0--实体下影线倍数=5.93--阴线实体=13.73--阳线实体=1.22,汽车整车,江铃汽车**000550.SZ
xxxx,--价格中枢看涨阴线4--20231105.0上影线最好为0=0.0--实体下影线倍数=2.0--阴线实体=3.89--阳线实体=2.82,汽车配件,云内动力**000903.SZ
xxxx,--价格中枢看涨阴线4--20231105.0上影线最好为0=0.0--实体下影线倍数=2.5--阴线实体=7.04--阳线实体=4.78,超市连锁,步步高**002251.SZ
xxxx,--价格中枢看涨阴线4--20231105.0上影线最好为0=0.0--实体下影线倍数=3.08--阴线实体=6.23--阳线实体=3.25,软件服务,中新赛克**002912.SZ
xxxx,--价格中枢看涨阴线4--20231105.0上影线最好为0=0.0--实体下影线倍数=13.43--阴线实体=8.23--阳线实体=0.99,汽车整车,福田汽车**600166.SH
xxxx,--价格中枢看涨阴线1--20231105.0--实体是影线的2.5倍----上下影线1.13倍----阴线实体大小3.57--阳线实体大小1.49,电气设备,柘中股份**002346.SZ
xxxx,--价格中枢看涨阴线1--20231105.0--实体是影线的3.3倍----上下影线0.75倍----阴线实体大小2.15--阳线实体大小2.18,园区开发,市北高新**600604.SH
xxxx,--价格中枢看涨阴线1--20231105.0--实体是影线的3.6倍----上下影线1.33倍----阴线实体大小5.97--阳线实体大小4.09,装修装饰,江河集团**601886.SH
xxxx,--价格中枢看涨阴线1--20231105.0--实体是影线的3.9倍----上下影线0.71倍----阴线实体大小6.12--阳线实体大小3.8,通信设备,共进股份**603118.SH
xxxx,--价格中枢看涨阴线1--20231105.0--实体是影线的3.4倍----上下影线0.54倍----阴线实体大小3.89--阳线实体大小1.34,专用机械,兰石重装**603169.SH
xxxx,--价格中枢看涨阴线1--20231105.0--实体是影线的3.1倍----上下影线0.6倍----阴线实体大小2.72--阳线实体大小0.49,家居用品,我乐家居**603326.SH
xxxx,--价格中枢看涨阴线1--20231105.0--实体是影线的3.0倍----上下影线0.76倍----阴线实体大小5.71--阳线实体大小4.22,软件服务,顶点软件**603383.SH
xxxx,--价格中枢看涨阴线1--20231105.0--实体是影线的2.5倍----上下影线0.59倍----阴线实体大小4.03--阳线实体大小1.67,电气设备,清源股份**603628.SH
b83, V型反转--20230428-持仓量20230224-20230428-中间值9.61--8周-换手率,93.5-流通市值,19.7亿,全国地产,沙河股份**000014.SZ
b83, V型反转--20230428,房产服务,皇庭国际**000056.SZ
b83, V型反转--20230427,房产服务,皇庭国际**000056.SZ
b83, V型反转--20230518,通信设备,特发信息**000070.SZ
b83, V型反转--20230616,商贸代理,中成股份**000151.SZ
b83, V型反转--20230322,生物制药,南华生物**000504.SZ
b83, V型反转--20230428-持仓量20230224-20230428-中间值17.62--8周-换手率,162.6-流通市值,19.8亿,文教休闲,学大教育**000526.SZ
b83, V型反转--20221012-持仓量20220729-20220930-中间值1.54--9周-换手率,63.9-流通市值,168.8亿,多元金融,中天金融**000540.SZ
b83, V型反转--20220921-持仓量20220715-20220916-中间值1.54--7周-换手率,53.3-流通市值,168.8亿,多元金融,中天金融**000540.SZ
b83, V型反转--20230321-持仓量20230106-20230317-中间值6.78--8周-换手率,77.2-流通市值,38.6亿,机械基件,宝塔实业**000595.SZ
b83, V型反转--20230427,全国地产,新华联**000620.SZ
b83, V型反转--20230612-持仓量20230407-20230609-中间值9.45--7周-换手率,89.6-流通市值,25.0亿,小金属,合金投资**000633.SZ
b83, V型反转--20230531,广告包装,珠海中富**000659.SZ
b83, V型反转--20230321,航空,炼石航空**000697.SZ
b83, V型反转--20230427,环境保护,京蓝科技**000711.SZ
b83, V型反转--20230602,食品,黑芝麻**000716.SZ
b83, V型反转--20230731,出版业,中原传媒**000719.SZ
b83, V型反转--20230602,全国地产,中国武夷**000797.SZ
b83, V型反转--20230424,机械基件,冀东装备**000856.SZ
b83, V型反转--20230915-持仓量20230707-20230915-中间值7.83--7周-换手率,67.2-流通市值,75.8亿,综合类,中广核技**000881.SZ
b83, V型反转--20230428-持仓量20230224-20230428-中间值13.85--7周-换手率,76.7-流通市值,88.2亿,普钢,河钢资源**000923.SZ
b83, V型反转--20230926,化纤,华西股份**000936.SZ
b83, V型反转--20230714,软件服务,南天信息**000948.SZ
b83, V型反转--20230609-持仓量20230407-20230609-中间值10.0--7周-换手率,185.7-流通市值,29.6亿,汽车整车,中通客车**000957.SZ
b83, V型反转--20230602,建筑工程,中南建设**000961.SZ
b83, V型反转--20230828-持仓量20230621-20230825-中间值9.33--8周-换手率,87.8-流通市值,83.7亿,小金属,安泰科技**000969.SZ
b83, V型反转--20230829-持仓量20230621-20230825-中间值18.4--9周-换手率,53.6-流通市值,175.5亿,软件服务,新大陆**000997.SZ
b83, V型反转--20230905,火力发电,豫能控股**001896.SZ
b83, V型反转--20230831,火力发电,豫能控股**001896.SZ
b83, V型反转--20230829,工程机械,天奇股份**002009.SZ
b83, V型反转--20230830,半导体,大港股份**002077.SZ
b83, V型反转--20230428,半导体,大港股份**002077.SZ
b83, V型反转--20230321-持仓量20230106-20230317-中间值21.49--8周-换手率,324.2-流通市值,37.8亿,互联网,生意宝**002095.SZ
b83, V型反转--20230629-持仓量20230421-20230621-中间值6.65--8周-换手率,62.3-流通市值,49.1亿,纺织机械,方正电机**002196.SZ
b83, V型反转--20230330,汽车配件,大为股份**002213.SZ
b83, V型反转--20230830-持仓量20230621-20230825-中间值27.07--7周-换手率,279.2-流通市值,61.9亿,元器件,福晶科技**002222.SZ
b83, V型反转--20230606,其他建材,聚力文化**002247.SZ
b83, V型反转--20230428-持仓量20230224-20230428-中间值10.2--9周-换手率,112.2-流通市值,74.2亿,电气设备,万马股份**002276.SZ
b83, V型反转--20230720,软件服务,联络互动**002280.SZ
b83, V型反转--20230630-持仓量20230428-20230630-中间值8.31--9周-换手率,36.4-流通市值,43.8亿,食品,保龄宝**002286.SZ
b83, V型反转--20230531,互联网,中科云网**002306.SZ
b83, V型反转--20230926,互联网,焦点科技**002315.SZ
b83, V型反转--20230516-持仓量20230310-20230512-中间值20.71--7周-换手率,202.3-流通市值,131.5亿,中成药,众生药业**002317.SZ
b83, V型反转--20230426,塑料,普利特**002324.SZ
b83, V型反转--20230703,电气设备,科华数据**002335.SZ
b83, V型反转--20230517,化工原料,新纶新材**002341.SZ
b83, V型反转--20230830-持仓量20230621-20230825-中间值24.5--8周-换手率,327.9-流通市值,32.4亿,软件服务,汉王科技**002362.SZ
b83, V型反转--20230515-持仓量20230310-20230512-中间值18.41--9周-换手率,291.6-流通市值,16.5亿,电气设备,科远智慧**002380.SZ
b83, V型反转--20230822,软件服务,中远海科**002401.SZ
b83, V型反转--20230418,家用电器,康盛股份**002418.SZ
b83, V型反转--20230428,百货,天虹股份**002419.SZ
b83, V型反转--20230529-持仓量20230324-20230526-中间值6.08--7周-换手率,401.4-流通市值,67.9亿,互联网,凯撒文化**002425.SZ
b83, V型反转--20230428,批发业,众业达**002441.SZ
b83, V型反转--20230612-持仓量20230407-20230609-中间值18.45--8周-换手率,47.4-流通市值,176.3亿,轻工机械,巨星科技**002444.SZ
b83, V型反转--20230428-持仓量20230224-20230428-中间值7.15--7周-换手率,54.2-流通市值,40.8亿,汽车配件,松芝股份**002454.SZ
b83, V型反转--20230407-持仓量20230203-20230407-中间值6.42--7周-换手率,102.4-流通市值,35.2亿,化工原料,三维化学**002469.SZ
b83, V型反转--20230920-持仓量20230714-20230915-中间值4.56--8周-换手率,47.3-流通市值,88.4亿,食品,双塔食品**002481.SZ
b83, V型反转--20230829-持仓量20230621-20230825-中间值5.67--7周-换手率,52.9-流通市值,68.6亿,工程机械,润邦股份**002483.SZ
b83, V型反转--20230508,电气设备,大金重工**002487.SZ
b83, V型反转--20230621-持仓量20230421-20230621-中间值4.16--9周-换手率,39.7-流通市值,25.8亿,化工机械,山东墨龙**002490.SZ
b83, V型反转--20230428-持仓量20230224-20230428-中间值4.26--8周-换手率,210.9-流通市值,30.6亿,元器件,达华智能**002512.SZ
b83, V型反转--20230616-持仓量20230414-20230616-中间值5.71--8周-换手率,129.5-流通市值,44.1亿,机床制造,日发精机**002520.SZ
b83, V型反转--20230411,专用机械,西子洁能**002534.SZ
b83, V型反转--20230410,专用机械,西子洁能**002534.SZ
b83, V型反转--20230407,专用机械,西子洁能**002534.SZ
b83, V型反转--20230721-持仓量20230519-20230721-中间值11.32--9周-换手率,51.5-流通市值,98.6亿,环境保护,凯美特气**002549.SZ
b83, V型反转--20230920-持仓量20230714-20230915-中间值18.0--8周-换手率,45.2-流通市值,35.4亿,机械基件,宝鼎科技**002552.SZ
b83, V型反转--20230627,服饰,明牌珠宝**002574.SZ
b83, V型反转--20230406,电气设备,圣阳股份**002580.SZ
b83, V型反转--20230412,食品,好想你**002582.SZ
b83, V型反转--20230830,元器件,奥拓电子**002587.SZ
b83, V型反转--20230926,广告包装,盛通股份**002599.SZ
b83, V型反转--20230424,文教休闲,中公教育**002607.SZ
b83, V型反转--20230323-持仓量20230106-20230317-中间值2.85--7周-换手率,63.3-流通市值,171.9亿,电气设备,爱康科技**002610.SZ
b83, V型反转--20230629-持仓量20230421-20230621-中间值7.73--7周-换手率,61.9-流通市值,43.7亿,家用电器,奥佳华**002614.SZ
b83, V型反转--20230927,电气设备,露笑科技**002617.SZ
b83, V型反转--20230627,服饰,棒杰股份**002634.SZ
b83, V型反转--20230512-持仓量20230310-20230512-中间值8.4--7周-换手率,88.2-流通市值,19.4亿,服饰,棒杰股份**002634.SZ
b83, V型反转--20230630,多元金融,仁东控股**002647.SZ
b83, V型反转--20230613-持仓量20230407-20230609-中间值16.11--8周-换手率,89.3-流通市值,52.9亿,工程机械,鞍重股份**002667.SZ
b83, V型反转--20230519,运输设备,远大智能**002689.SZ
b83, V型反转--20230518,运输设备,远大智能**002689.SZ
b83, V型反转--20230918-持仓量20230714-20230915-中间值6.18--10周-换手率,78.2-流通市值,21.2亿,专用机械,冀凯股份**002691.SZ
b83, V型反转--20230627-持仓量20230421-20230621-中间值6.13--8周-换手率,123.5-流通市值,51.5亿,超市连锁,红旗连锁**002697.SZ
b83, V型反转--20230418,乳制品,麦趣尔**002719.SZ
b83, V型反转--20230818-持仓量20230616-20230818-中间值8.54--7周-换手率,24.0-流通市值,54.1亿,半导体,海洋王**002724.SZ
b83, V型反转--20230630-持仓量20230428-20230630-中间值13.23--7周-换手率,27.8-流通市值,34.7亿,服饰,萃华珠宝**002731.SZ
b83, V型反转--20230403-持仓量20230120-20230331-中间值15.16--7周-换手率,50.6-流通市值,34.7亿,服饰,萃华珠宝**002731.SZ
b83, V型反转--20230829-持仓量20230621-20230825-中间值13.47--7周-换手率,54.3-流通市值,36.6亿,塑料,王子新材**002735.SZ
b83, V型反转--20230824-持仓量20230616-20230818-中间值13.47--8周-换手率,49.0-流通市值,36.6亿,塑料,王子新材**002735.SZ
b83, V型反转--20230602,塑料,王子新材**002735.SZ
b83, V型反转--20230829,机械基件,埃斯顿**002747.SZ
b83, V型反转--20230522,医药商业,浙农股份**002758.SZ
b83, V型反转--20230526,建筑工程,浙江建投**002761.SZ
b83, V型反转--20230525,建筑工程,浙江建投**002761.SZ
b83, V型反转--20230613,服饰,金发拉比**002762.SZ
b83, V型反转--20230428,服饰,汇洁股份**002763.SZ
b83, V型反转--20230428-持仓量20230224-20230428-中间值12.5--7周-换手率,128.6-流通市值,15.4亿,其他商业,三夫户外**002780.SZ
b83, V型反转--20230428-持仓量20230224-20230428-中间值20.52--8周-换手率,180.5-流通市值,30.2亿,其他建材,万里石**002785.SZ
b83, V型反转--20230927,化工原料,丰元股份**002805.SZ
b83, V型反转--20230601,化工原料,丰元股份**002805.SZ
b83, V型反转--20230427,食品,桂发祥**002820.SZ
b83, V型反转--20230602,铝,和胜股份**002824.SZ
b83, V型反转--20230426-持仓量20230217-20230421-中间值12.99--7周-换手率,98.5-流通市值,8.2亿,装修装饰,名雕股份**002830.SZ
b83, V型反转--20230829-持仓量20230621-20230825-中间值18.09--7周-换手率,125.5-流通市值,42.4亿,专用机械,弘亚数控**002833.SZ
b83, V型反转--20230428-持仓量20230224-20230428-中间值15.6--9周-换手率,460.1-流通市值,15.7亿,元器件,同为股份**002835.SZ
b83, V型反转--20230602-持仓量20230331-20230602-中间值17.47--7周-换手率,70.8-流通市值,15.8亿,家居用品,皮阿诺**002853.SZ
b83, V型反转--20230830-持仓量20230621-20230825-中间值10.26--8周-换手率,43.9-流通市值,22.8亿,元器件,捷荣技术**002855.SZ
b83, V型反转--20230829-持仓量20230621-20230825-中间值11.49--9周-换手率,99.0-流通市值,13.6亿,通信设备,瀛通通讯**002861.SZ
b83, V型反转--20230630-持仓量20230428-20230630-中间值27.12--7周-换手率,277.5-流通市值,20.2亿,IT设备,传艺科技**002866.SZ
b83, V型反转--20230331,IT设备,传艺科技**002866.SZ
b83, V型反转--20230609-持仓量20230407-20230609-中间值33.84--8周-换手率,65.7-流通市值,17.1亿,农业综合,绿康生化**002868.SZ
b83, V型反转--20230316-持仓量20221230-20230310-中间值17.62--7周-换手率,1060.8-流通市值,7.5亿,服饰,安奈儿**002875.SZ
b83, V型反转--20230519,通信设备,美格智能**002881.SZ
b83, V型反转--20230608,仓储物流,东方嘉盛**002889.SZ
b83, V型反转--20230829,电气设备,科力尔**002892.SZ
b83, V型反转--20230426,电气设备,科力尔**002892.SZ
b83, V型反转--20230515,元器件,意华股份**002897.SZ
